Date_time,Sym1,Sym2,Sym3,Sym4,Sym5,Sym6,Sym7,Sym8,Asym1,Asym2,Asym3,Asym4,Asym5,Asym6,Asym7,Asym8,Temp1U,Temp1L,Temp1S,Temp2U,Temp2L,Temp2S,Temp3U,Temp3L,Temp3S,Temp4U,Temp4L,Temp4S,Temp5U,Temp5L,Temp5S,Temp6U,Temp6L,Temp6S,Temp7U,Temp7L,Temp7S,Temp8U,Temp8L,Temp8S,K8,K7,K6,K5,K4,K3,K2,K1,HeaterWcm
6/1/2020 0:00,-0.104,-0.132,-0.106,-0.081,-0.068,-0.025,-0.01,0.011,1.214,1.072,1,0.987,0.979,1.005,0.987,0.969,13.663,13.767,14.982,14.338,14.471,15.543,15.074,15.181,16.181,15.62,15.701,16.689,16.196,16.265,17.244,16.664,16.689,17.694,17.094,17.105,18.092,17.417,17.405,18.375,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 1:00,-0.218,-0.185,-0.11,-0.092,-0.061,-0.013,-0.008,0.007,1.036,0.98,0.986,0.995,0.985,1,0.973,0.953,11.997,12.215,13.251,12.817,13.003,13.983,13.641,13.751,14.738,14.225,14.317,15.312,14.833,14.894,15.879,15.316,15.33,16.33,15.756,15.764,16.737,16.066,16.058,17.012,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 2:00,-0.103,-0.1,-0.067,-0.047,-0.042,-0.004,0,0.009,1.075,1.01,0.985,1.001,1,1.02,0.996,0.966,10.988,11.091,12.166,11.747,11.847,12.857,12.496,12.563,13.548,13.027,13.075,14.076,13.583,13.625,14.626,14.033,14.038,15.058,14.462,14.462,15.459,14.765,14.756,15.723,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 3:00,-0.112,-0.104,-0.07,-0.055,-0.032,-0.004,0.007,0.022,1.033,1.002,0.983,0.985,0.983,0.994,0.987,0.973,10.016,10.129,11.162,10.717,10.821,11.824,11.424,11.494,12.478,11.93,11.985,12.97,12.467,12.5,13.483,12.887,12.892,13.886,13.284,13.277,14.265,13.572,13.55,14.523,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 4:00,-0.027,-0.051,-0.032,-0.031,-0.013,0,0.014,0.023,1.031,0.977,0.979,0.984,0.991,0.988,0.978,0.957,9.403,9.43,10.462,9.988,10.039,11.016,10.588,10.62,11.6,11.024,11.056,12.04,11.501,11.514,12.505,11.878,11.879,12.868,12.241,12.226,13.205,12.499,12.475,13.432,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 5:00,-0.04,-0.039,-0.013,0,-0.009,0.016,0.019,0.028,1.069,0.989,0.953,0.972,0.972,1.005,0.984,0.964,9.201,9.241,10.311,9.614,9.654,10.643,10.068,10.082,11.035,10.412,10.413,11.386,10.775,10.785,11.758,11.079,11.062,12.068,11.383,11.364,12.349,11.601,11.572,12.537,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 6:00,0.124,0.139,0.131,0.099,0.068,0.047,0.039,0.03,0.895,0.912,0.943,0.958,0.981,0.992,0.987,0.97,10.687,10.563,11.458,10.653,10.513,11.425,10.659,10.527,11.471,10.702,10.602,11.561,10.798,10.73,11.711,10.91,10.862,11.854,11.043,11.004,11.991,11.158,11.127,12.097,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 7:00,0.339,0.408,0.377,0.295,0.222,0.165,0.106,0.063,0.74,0.752,0.818,0.855,0.913,0.949,0.956,0.944,13.994,13.654,14.394,13.562,13.153,13.906,13.076,12.698,13.517,12.715,12.419,13.275,12.371,12.148,13.062,12.142,11.976,12.926,11.936,11.83,12.786,11.816,11.753,12.698,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 8:00,0.547,0.666,0.655,0.568,0.45,0.346,0.257,0.181,0.494,0.605,0.748,0.842,0.931,0.966,0.963,0.958,16.448,15.9,16.395,15.875,15.209,15.814,15.238,14.582,15.331,14.743,14.174,15.016,14.226,13.775,14.707,13.843,13.496,14.463,13.483,13.225,14.188,13.227,13.046,14.004,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 9:00,0.636,0.753,0.726,0.631,0.52,0.421,0.316,0.245,0.418,0.523,0.678,0.797,0.919,0.966,0.986,0.985,18.091,17.455,17.874,17.47,16.716,17.24,16.799,16.073,16.752,16.291,15.659,16.456,15.77,15.249,16.169,15.383,14.962,15.928,14.994,14.677,15.664,14.732,14.486,15.471,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 10:00,0.632,0.726,0.721,0.617,0.526,0.42,0.329,0.262,0.4,0.52,0.703,0.839,0.963,1.019,1.033,1.034,19.667,19.035,19.435,19.078,18.351,18.871,18.443,17.721,18.424,17.931,17.313,18.153,17.42,16.894,17.857,17.026,16.605,17.625,16.645,16.316,17.349,16.384,16.122,17.156,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 11:00,0.869,0.882,0.805,0.676,0.55,0.459,0.348,0.276,0.768,0.72,0.815,0.926,1.044,1.106,1.114,1.123,21.799,20.929,21.698,20.959,20.077,20.797,20.175,19.37,20.185,19.606,18.929,19.856,19.057,18.506,19.551,18.676,18.217,19.323,18.301,17.952,19.067,18.056,17.779,18.903,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 12:00,0.885,0.857,0.775,0.636,0.541,0.455,0.363,0.306,0.596,0.685,0.838,0.963,1.081,1.145,1.175,1.194,22.758,21.872,22.469,22.111,21.254,21.94,21.506,20.73,21.569,21.044,20.408,21.372,20.618,20.076,21.157,20.305,19.85,20.996,19.991,19.627,20.803,19.784,19.478,20.672,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 13:00,0.554,0.624,0.614,0.529,0.464,0.406,0.332,0.284,0.59,0.703,0.857,0.989,1.114,1.18,1.193,1.209,23.294,22.739,23.33,22.954,22.329,23.032,22.56,21.945,22.803,22.207,21.678,22.668,21.856,21.392,22.506,21.599,21.193,22.374,21.337,21.004,22.198,21.165,20.88,22.09,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 14:00,1.154,1.022,0.862,0.69,0.559,0.461,0.366,0.307,0.864,0.857,0.954,1.057,1.162,1.21,1.209,1.222,26.315,25.16,26.025,25.435,24.413,25.27,24.504,23.642,24.596,23.844,23.154,24.212,23.28,22.72,23.883,22.934,22.472,23.683,22.632,22.266,23.476,22.447,22.139,23.362,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 15:00,0.592,0.653,0.644,0.577,0.522,0.475,0.401,0.353,0.72,0.811,0.934,1.051,1.16,1.22,1.233,1.241,24.624,24.032,24.752,24.502,23.848,24.659,24.339,23.694,24.629,24.171,23.594,24.645,23.994,23.472,24.632,23.869,23.393,24.613,23.712,23.311,24.544,23.602,23.248,24.489,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 16:00,0.716,0.703,0.642,0.541,0.473,0.42,0.347,0.303,0.861,0.915,0.999,1.086,1.17,1.214,1.201,1.205,25.645,24.929,25.79,25.53,24.827,25.743,25.347,24.704,25.703,25.137,24.595,25.681,24.905,24.432,25.602,24.733,24.312,25.527,24.531,24.184,25.385,24.393,24.09,25.295,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 17:00,0.518,0.561,0.542,0.479,0.424,0.376,0.312,0.279,0.731,0.793,0.895,0.999,1.084,1.132,1.133,1.144,24.974,24.456,25.187,24.992,24.431,25.224,24.979,24.437,25.332,24.929,24.45,25.449,24.873,24.448,25.532,24.841,24.464,25.597,24.782,24.469,25.602,24.743,24.464,25.609,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 18:00,0.483,0.515,0.496,0.427,0.366,0.317,0.257,0.228,0.768,0.803,0.882,0.976,1.045,1.086,1.08,1.085,24.753,24.269,25.039,24.88,24.365,25.168,24.96,24.464,25.347,24.962,24.534,25.51,24.949,24.583,25.628,24.952,24.634,25.72,24.921,24.664,25.744,24.905,24.677,25.763,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 19:00,0.391,0.401,0.378,0.32,0.278,0.248,0.194,0.17,0.898,0.888,0.9,0.964,1.006,1.034,1.021,1.022,23.955,23.564,24.463,24.178,23.777,24.665,24.387,24.009,24.91,24.486,24.165,25.13,24.582,24.303,25.309,24.668,24.419,25.454,24.716,24.521,25.543,24.751,24.58,25.603,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 20:00,0.241,0.221,0.207,0.177,0.156,0.157,0.126,0.119,1.017,0.954,0.931,0.963,0.974,0.993,0.975,0.976,21.997,21.755,22.772,22.608,22.387,23.341,23.154,22.946,23.877,23.479,23.302,24.265,23.769,23.612,24.587,23.994,23.836,24.829,24.155,24.029,25.004,24.266,24.147,25.123,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 21:00,0.01,0.019,0.045,0.04,0.043,0.068,0.048,0.07,0.987,0.936,0.911,0.942,0.946,0.973,0.956,0.958,20.116,20.105,21.093,20.816,20.796,21.733,21.502,21.456,22.368,21.948,21.907,22.85,22.397,22.353,23.299,22.753,22.684,23.658,23.044,22.996,23.952,23.264,23.193,24.152,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 22:00,-0.044,-0.072,-0.053,-0.04,-0.029,0.008,0.005,0.023,1.063,0.975,0.906,0.931,0.934,0.96,0.936,0.927,18.203,18.248,19.311,19.03,19.102,20.078,19.842,19.895,20.802,20.383,20.423,21.355,20.914,20.944,21.878,21.346,21.337,22.298,21.726,21.72,22.657,21.993,21.97,22.897,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/1/2020 23:00,-0.221,-0.228,-0.18,-0.136,-0.093,-0.046,-0.029,-0.008,1.008,0.938,0.906,0.926,0.925,0.932,0.917,0.914,16.633,16.854,17.863,17.386,17.615,18.553,18.198,18.379,19.285,18.784,18.92,19.847,19.388,19.481,20.406,19.863,19.91,20.843,20.293,20.323,21.24,20.594,20.602,21.516,0.935127086,0.996,1.007,0.981,1.002,0.984,1.059613787,1.099,0.026
6/2/2020 0:00,-0.031,-0.073,-0.073,-0.062,-0.058,-0.02,-0.024,-0.003,1.138,1.019,0.952,0.964,0.959,0.975,0.945,0.925,15.522,15.553,16.691,16.219,16.293,17.312,16.942,17.016,17.968,17.484,17.546,18.511,18.035,18.094,19.054,18.505,18.525,19.501,18.925,18.949,19.895,19.24,19.244,20.169,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 1:00,-0.061,-0.091,-0.075,-0.064,-0.055,-0.016,-0.018,-0.006,1.085,0.994,0.942,0.954,0.949,0.969,0.95,0.935,14.068,14.129,15.215,14.84,14.932,15.927,15.609,15.684,16.627,16.151,16.216,17.17,16.713,16.769,17.719,17.169,17.186,18.156,17.596,17.614,18.565,17.896,17.902,18.838,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 2:00,-0.108,-0.119,-0.094,-0.074,-0.06,-0.024,-0.015,0.001,1.001,0.967,0.932,0.943,0.941,0.946,0.937,0.921,12.958,13.067,14.068,13.678,13.798,14.765,14.423,14.517,15.45,14.954,15.029,15.972,15.504,15.565,16.507,15.948,15.972,16.919,16.357,16.373,17.31,16.652,16.65,17.572,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 3:00,-0.131,-0.119,-0.087,-0.07,-0.05,-0.016,-0.009,-0.002,0.974,0.944,0.936,0.957,0.96,0.979,0.961,0.932,12.213,12.344,13.319,12.827,12.946,13.891,13.466,13.553,14.49,13.934,14.005,14.962,14.438,14.489,15.45,14.847,14.864,15.843,15.235,15.244,16.205,15.509,15.512,16.444,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 4:00,0.035,-0.002,-0.014,-0.02,-0.029,-0.009,-0.002,0.001,1.17,1.038,0.977,0.973,0.96,0.983,0.966,0.941,11.918,11.883,13.054,12.344,12.346,13.384,12.801,12.816,13.793,13.164,13.185,14.158,13.567,13.597,14.557,13.906,13.915,14.898,14.241,14.243,15.21,14.49,14.488,15.43,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 5:00,0.039,0.02,0.021,0.013,-0.001,0.012,0.008,0.008,1.027,0.962,0.937,0.929,0.938,0.958,0.948,0.937,11.88,11.84,12.868,12.161,12.14,13.103,12.485,12.463,13.401,12.739,12.725,13.655,13.022,13.023,13.962,13.279,13.267,14.225,13.529,13.521,14.469,13.712,13.703,14.64,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 6:00,0.14,0.158,0.14,0.107,0.074,0.062,0.04,0.024,0.927,0.914,0.916,0.921,0.932,0.95,0.941,0.925,12.972,12.831,13.759,12.993,12.834,13.748,13.019,12.878,13.795,13.061,12.953,13.874,13.133,13.058,13.991,13.225,13.162,14.113,13.317,13.277,14.218,13.401,13.376,14.302,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 7:00,0.318,0.371,0.342,0.273,0.197,0.143,0.09,0.051,0.71,0.763,0.82,0.875,0.92,0.941,0.937,0.925,14.883,14.564,15.275,14.685,14.314,15.077,14.443,14.1,14.92,14.241,13.967,14.842,14.047,13.849,14.77,13.928,13.784,14.726,13.821,13.73,14.667,13.757,13.705,14.631,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 8:00,0.492,0.586,0.56,0.476,0.376,0.292,0.2,0.139,0.565,0.632,0.734,0.821,0.913,0.956,0.956,0.952,16.852,16.359,16.924,16.475,15.889,16.522,16.04,15.479,16.214,15.691,15.214,16.036,15.326,14.95,15.863,15.067,14.774,15.731,14.811,14.61,15.567,14.645,14.505,15.457,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 9:00,0.527,0.639,0.618,0.529,0.439,0.351,0.254,0.192,0.489,0.581,0.708,0.807,0.901,0.949,0.959,0.959,18.131,17.603,18.093,17.715,17.076,17.658,17.253,16.635,17.344,16.891,16.361,17.169,16.519,16.079,16.98,16.241,15.89,16.84,15.952,15.697,16.658,15.76,15.568,16.528,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 10:00,0.576,0.667,0.658,0.569,0.474,0.389,0.287,0.212,0.393,0.521,0.693,0.829,0.949,1.005,1.006,1.012,19.536,18.96,19.353,19.066,18.398,18.92,18.573,17.914,18.608,18.171,17.602,18.432,17.765,17.29,18.24,17.469,17.08,18.086,17.168,16.881,17.888,16.957,16.745,17.757,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 11:00,0.796,0.826,0.752,0.64,0.519,0.419,0.324,0.261,0.468,0.576,0.74,0.884,1.011,1.073,1.09,1.1,21.673,20.876,21.345,20.904,20.078,20.654,20.187,19.434,20.174,19.683,19.042,19.926,19.2,18.68,19.692,18.865,18.445,19.519,18.547,18.222,19.313,18.34,18.078,19.179,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 12:00,0.841,0.835,0.762,0.635,0.533,0.449,0.356,0.291,0.518,0.633,0.804,0.938,1.06,1.122,1.142,1.157,22.829,21.987,22.506,22.182,21.346,21.98,21.577,20.815,21.619,21.129,20.493,21.432,20.712,20.179,21.239,20.414,19.965,21.087,20.113,19.757,20.899,19.91,19.619,20.777,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 13:00,0.56,0.635,0.63,0.556,0.486,0.427,0.34,0.284,0.545,0.665,0.824,0.965,1.095,1.169,1.173,1.185,23.236,22.675,23.221,22.928,22.292,22.958,22.572,21.941,22.766,22.249,21.692,22.657,21.909,21.423,22.519,21.664,21.236,22.406,21.398,21.058,22.232,21.221,20.937,22.122,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 14:00,0.966,0.879,0.776,0.647,0.535,0.445,0.351,0.299,0.725,0.757,0.896,1.026,1.137,1.191,1.192,1.201,25.902,24.935,25.66,25.062,24.182,24.939,24.231,23.455,24.352,23.652,23.004,24.03,23.144,22.608,23.746,22.831,22.385,23.577,22.546,22.195,23.387,22.374,22.074,23.276,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 15:00,0.621,0.677,0.664,0.592,0.534,0.479,0.401,0.351,0.737,0.802,0.916,1.035,1.151,1.211,1.22,1.225,24.405,23.784,24.521,24.301,23.623,24.425,24.147,23.482,24.398,23.976,23.384,24.42,23.792,23.257,24.409,23.667,23.187,24.398,23.51,23.108,24.328,23.403,23.052,24.277,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 16:00,0.642,0.64,0.6,0.522,0.462,0.407,0.329,0.286,0.837,0.871,0.951,1.05,1.135,1.183,1.172,1.175,25.006,24.364,25.201,24.986,24.346,25.218,24.884,24.283,25.235,24.725,24.203,25.254,24.53,24.069,25.205,24.378,23.971,25.155,24.198,23.868,25.04,24.078,23.792,24.967,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 17:00,0.525,0.562,0.537,0.47,0.415,0.373,0.299,0.264,0.763,0.8,0.878,0.989,1.069,1.12,1.116,1.121,24.474,23.949,24.712,24.54,23.978,24.778,24.561,24.024,24.902,24.524,24.053,25.042,24.478,24.063,25.132,24.459,24.086,25.206,24.4,24.101,25.217,24.369,24.105,25.226,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 18:00,0.467,0.489,0.468,0.398,0.341,0.303,0.235,0.206,0.821,0.828,0.869,0.955,1.021,1.066,1.057,1.061,24.096,23.629,24.451,24.27,23.781,24.609,24.408,23.939,24.808,24.437,24.039,24.994,24.452,24.11,25.132,24.474,24.171,25.237,24.454,24.218,25.276,24.448,24.241,25.303,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 19:00,0.338,0.358,0.337,0.28,0.239,0.225,0.169,0.162,0.938,0.897,0.899,0.947,0.987,1.015,0.995,1.005,23.169,22.83,23.768,23.464,23.106,24.003,23.725,23.388,24.288,23.855,23.573,24.522,23.975,23.736,24.723,24.089,23.863,24.879,24.15,23.981,24.977,24.209,24.046,25.051,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 20:00,0.288,0.278,0.251,0.204,0.173,0.17,0.126,0.115,1.012,0.953,0.936,0.967,0.982,1.006,0.984,0.976,22.251,21.962,22.975,22.643,22.365,23.318,22.979,22.727,23.663,23.175,22.971,23.938,23.369,23.195,24.178,23.538,23.367,24.374,23.665,23.538,24.522,23.756,23.641,24.617,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 21:00,0.037,0.036,0.055,0.051,0.054,0.083,0.061,0.065,0.969,0.936,0.91,0.941,0.948,0.981,0.961,0.955,20.258,20.22,21.19,20.897,20.86,21.797,21.517,21.462,22.372,21.908,21.856,22.798,22.289,22.234,23.182,22.591,22.508,23.49,22.825,22.763,23.724,22.994,22.929,23.884,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 22:00,0.015,-0.005,0.008,0.013,0.007,0.041,0.023,0.034,1.009,0.94,0.899,0.936,0.941,0.969,0.946,0.94,18.734,18.718,19.728,19.435,19.44,20.38,20.122,20.114,21.013,20.581,20.568,21.504,21.029,21.021,21.963,21.406,21.364,22.334,21.722,21.699,22.646,21.947,21.912,22.852,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/2/2020 23:00,-0.118,-0.108,-0.068,-0.058,-0.029,0.004,0,0.015,0.993,0.94,0.904,0.914,0.914,0.927,0.917,0.914,16.946,17.065,18.059,17.774,17.882,18.823,18.581,18.65,19.554,19.119,19.177,20.092,19.665,19.694,20.609,20.088,20.084,21.011,20.46,20.46,21.378,20.72,20.704,21.619,0.938015992,0.917,0.988,0.981,1.02,0.984,1.061998116,1.184407125,0.026
6/3/2020 0:00,-0.063,-0.074,-0.064,-0.056,-0.051,-0.016,-0.019,-0.001,1.048,0.982,0.936,0.955,0.951,0.969,0.938,0.919,15.687,15.75,16.799,16.439,16.514,17.496,17.19,17.255,18.191,17.72,17.777,18.732,18.265,18.317,19.269,18.717,18.733,19.703,19.117,19.136,20.075,19.415,19.416,20.336,0.930124194,0.917,0.988,0.981,0.972,0.984,1.061998116,1.184407125,0.026
6/3/2020 1:00,-0.256,-0.229,-0.165,-0.123,-0.097,-0.044,-0.038,-0.013,0.985,0.929,0.895,0.921,0.923,0.953,0.936,0.921,14.166,14.422,15.408,14.97,15.199,16.129,15.767,15.932,16.828,16.327,16.45,17.372,16.891,16.989,17.913,17.358,17.402,18.355,17.773,17.811,18.748,18.076,18.09,19.011,0.930124194,0.917,0.988,0.981,0.972,0.984,1.061998116,1.184407125,0.026
6/3/2020 2:00,-0.209,-0.197,-0.154,-0.123,-0.098,-0.05,-0.04,-0.022,0.993,0.953,0.918,0.927,0.919,0.941,0.923,0.907,12.721,12.931,13.924,13.56,13.757,14.711,14.397,14.551,15.47,14.986,15.109,16.036,15.579,15.677,16.597,16.039,16.09,17.032,16.47,16.511,17.434,16.769,16.792,17.699,0.930124194,0.917,0.988,0.981,0.972,0.984,1.061998116,1.184407125,0.026
6/3/2020 3:00,-0.218,-0.208,-0.15,-0.119,-0.107,-0.056,-0.047,-0.025,0.988,0.927,0.913,0.943,0.938,0.957,0.939,0.909,11.603,11.821,12.809,12.365,12.573,13.501,13.13,13.28,14.194,13.671,13.791,14.734,14.233,14.34,15.279,14.704,14.761,15.719,15.13,15.177,16.117,15.442,15.468,16.378,0.930124194,0.917,0.988,0.981,0.972,0.984,1.061998116,1.184407125,0.026
6/3/2020 4:00,-0.214,-0.196,-0.143,-0.101,-0.092,-0.052,-0.041,-0.026,0.96,0.928,0.902,0.927,0.929,0.961,0.95,0.927,10.74,10.954,11.914,11.423,11.619,12.547,12.124,12.267,13.169,12.625,12.726,13.653,13.129,13.222,14.151,13.547,13.599,14.561,13.933,13.975,14.926,14.222,14.249,15.176,0.930124194,0.917,0.988,0.981,0.972,0.984,1.061998116,1.184407125,0.026
6/3/2020 5:00,-0.082,-0.109,-0.085,-0.073,-0.059,-0.039,-0.033,-0.018,0.997,0.959,0.923,0.93,0.936,0.946,0.932,0.924,10.658,10.741,11.738,11.077,11.186,12.146,11.587,11.672,12.596,11.967,12.041,12.971,12.381,12.441,13.377,12.718,12.758,13.704,13.035,13.069,14.001,13.272,13.29,14.214,0.930124194,0.917,0.988,0.981,0.972,0.984,1.061998116,1.184407125,0.026
6/3/2020 6:00,0.113,0.11,0.087,0.047,0.019,0.014,-0.002,-0.009,0.85,0.867,0.889,0.905,0.922,0.936,0.926,0.906,11.997,11.883,12.734,11.998,11.888,12.755,12.048,11.96,12.85,12.12,12.072,12.977,12.251,12.232,13.155,12.403,12.388,13.325,12.56,12.562,13.488,12.69,12.699,13.606,0.930124194,0.917,0.988,0.981,0.972,0.984,1.061998116,1.184407125,0.026
6/3/2020 7:00,0.321,0.36,0.335,0.259,0.194,0.134,0.083,0.048,0.671,0.747,0.823,0.868,0.925,0.945,0.942,0.935,14.351,14.03,14.701,14.118,13.758,14.505,13.853,13.518,14.341,13.642,13.382,14.25,13.437,13.242,14.168,13.305,13.17,14.116,13.192,13.108,14.051,13.134,13.085,14.021,0.930124194,0.917,0.988,0.981,0.972,0.984,1.061998116,1.184407125,0.026
6/3/2020 8:00,0.483,0.545,0.514,0.425,0.339,0.261,0.183,0.125,0.653,0.714,0.801,0.871,0.945,0.978,0.969,0.964,15.926,15.442,16.096,15.65,15.104,15.819,15.311,14.797,15.598,15.012,14.586,15.458,14.702,14.363,15.309,14.472,14.21,15.189,14.237,14.053,15.023,14.08,13.955,14.919,0.930124194,0.917,0.988,0.981,0.972,0.984,1.061998116,1.184407125,0.026
6/3/2020 9:00,0.546,0.625,0.604,0.514,0.423,0.339,0.246,0.19,0.562,0.651,0.776,0.864,0.956,0.995,0.997,0.992,16.832,16.285,16.847,16.564,15.938,16.59,16.233,15.628,16.405,15.947,15.432,16.297,15.654,15.23,16.187,15.431,15.092,16.087,15.201,14.954,15.951,15.048,14.858,15.851,0.930124194,0.917,0.988,0.981,0.972,0.984,1.061998116,1.184407125,0.026
6/3/2020 10:00,0.513,0.587,0.576,0.505,0.419,0.346,0.263,0.21,0.559,0.648,0.772,0.878,0.973,1.022,1.028,1.025,17.435,16.922,17.481,17.245,16.658,17.306,17.003,16.427,17.2,16.794,16.289,17.168,16.546,16.126,17.1,16.361,16.014,17.037,16.164,15.9,16.929,16.031,15.82,16.846,0.930124194,0.917,0.988,0.981,0.972,0.984,1.061998116,1.184407125,0.026
6/3/2020 11:00,0.739,0.784,0.709,0.583,0.48,0.384,0.291,0.23,0.603,0.68,0.804,0.919,1.032,1.074,1.086,1.083,19.384,18.644,19.248,18.865,18.081,18.762,18.356,17.647,18.451,17.976,17.392,18.311,17.633,17.153,18.186,17.408,17.024,18.098,17.188,16.896,17.982,17.057,16.826,17.91,0.930124194,0.917,0.988,0.981,0.972,0.984,1.061998116,1.184407125,0.026
6/3/2020 12:00,0.846,0.788,0.69,0.57,0.483,0.409,0.319,0.272,0.554,0.685,0.842,0.969,1.096,1.163,1.178,1.189,20.363,19.517,20.071,19.851,19.062,19.747,19.401,18.711,19.553,19.079,18.509,19.478,18.787,18.304,19.4,18.589,18.18,19.343,18.386,18.067,19.245,18.269,17.996,19.186,0.930124194,0.917,0.988,0.981,0.972,0.984,1.061998116,1.184407125,0.026
6/3/2020 13:00,0.492,0.562,0.551,0.491,0.434,0.379,0.311,0.27,0.605,0.723,0.851,0.976,1.1,1.158,1.176,1.185,20.398,19.906,20.511,20.233,19.671,20.395,20.041,19.489,20.341,19.86,19.369,20.346,19.662,19.227,20.328,19.524,19.144,20.303,19.373,19.062,20.239,19.281,19.01,20.196,0.930124194,0.917,0.988,0.981,0.972,0.984,1.061998116,1.184407125,0.026
6/3/2020 14:00,0.775,0.699,0.603,0.519,0.44,0.37,0.302,0.255,0.774,0.799,0.897,1.006,1.1,1.149,1.153,1.157,21.864,21.089,21.865,21.342,20.642,21.442,20.904,20.301,21.198,20.643,20.123,21.131,20.423,19.982,21.083,20.291,19.92,21.069,20.166,19.863,21.017,20.088,19.833,20.99,0.930124194,0.917,0.988,0.981,0.972,0.984,1.061998116,1.184407125,0.026
6/3/2020 15:00,0.47,0.52,0.514,0.456,0.398,0.348,0.289,0.256,0.707,0.775,0.89,0.998,1.085,1.137,1.142,1.148,20.754,20.283,20.991,20.803,20.283,21.058,20.804,20.289,21.18,20.754,20.297,21.296,20.693,20.294,21.38,20.658,20.309,21.446,20.609,20.319,21.462,20.579,20.322,21.471,0.930124194,0.917,0.988,0.981,0.972,0.984,1.061998116,1.184407125,0.026
